Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,Present_Cong115,Present_Cong116,House_Election_Candidate_Vote_Share_2016,House_Election_Candidate_Vote_Share_2018,District,District_Presidential_VoteShare_Dem2016,District_Presidential_VoteShare_GOP2016,District_Density,District_Percent_Female,District_Percent_Male,District_Percent_Senior,District_Median_Age,District_Percent_White,District_Percent_Black,District_Percent_Asian,District_Percent_Hispanic,District_Percent_AmericanIndian,District_Mean_Income,District_Mean_Minus_National_Mean_Income,District_Median_Income,District_Median_Minus_National_Median_Income,District_Unemployment_Rate,DW-Nominate_1,DW-Nominate_2,TBIP_Floor_Speeches,TBIP_Tweets,Standardized_Vote_Ideal_Point,Standardized_Speech_Ideal_Point,Standardized_Tweet_Ideal_Point,Progressive_Caucus_Cong115,NewDems_Caucus_Cong115,BlueDog_Caucus_Cong115,ProblemSolvers_Caucus_Cong115,RSC_Caucus_Cong115,Freedom_Caucus_Cong115,GOP_Leadership_Cong115,DEM_Leadership_Cong115,CommitteeChair_Cong115,TopCommittee_Cong115,Progressive_Caucus_Cong116,NewDems_Caucus_Cong116,BlueDog_Caucus_Cong116,ProblemSolvers_Caucus_Cong116,RSC_Caucus_Cong116,Freedom_Caucus_Cong116,GOP_Leadership_Cong116,DEM_Leadership_Cong116,CommitteeChair_Cong116,TopCommittee_Cong116
S001211,Greg Stanton,M,Democrat,1970,1,0,1,,61.08557101571323,AZ-09,54.7,38.4,Urban-suburban mix,49.87,50.13,1.01,33.3,75.1,7.0,5.3,26.6,3.6,89861,-2463,65379,-333,3.2,-0.307,-0.155,-0.18675512075424194,-0.13932697474956512,-0.7624767422676086,-0.8602425208013131,-0.6785358621790865,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S001212,Pete Stauber,M,Republican,1966,1,0,1,,50.71878451104512,MN-08,38.6,54.2,Pure rural,49.66,50.34,0.31,43.5,92.5,1.1,0.8,1.9,2.3,76163,-16161,61659,-4053,2.3,0.292,0.214,0.39845117926597595,0.4071508049964905,0.8200376033782959,1.2129487533213377,0.8993180017007215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
S001213,Bryan Steil,M,Republican,1981,1,0,1,,54.55970637870139,WI-01,42.3,52.6,Sparse suburban,50.31,49.69,0.72,40.9,86.9,6.0,2.2,10.1,0.3,86380,-5944,68695,2983,2.7,0.418,-0.07,0.22905269265174866,0.3306710720062256,1.0306775569915771,0.6128262592776722,0.6784968692051574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S001214,Greg Steube,M,Republican,1978,1,0,1,,62.25879170423805,FL-17,35.0,62.2,Rural-suburban mix,51.05,48.95,0.87,52.7,85.7,7.6,1.3,16.8,0.4,72913,-19411,53693,-12019,2.2,0.657,-0.31,,0.3082923889160156,1.3298534154891968,,0.6138825465535795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S001215,Haley Stevens,F,Democrat,1983,1,0,1,,51.841402560836244,MI-11,45.3,49.7,Sparse suburban,50.23,49.77,0.99,42.4,80.6,4.9,11.2,4.4,0.2,118711,26387,88253,22541,2.0,-0.325,0.411,-0.10003463178873062,-0.17799484729766846,-0.7062237858772278,-0.5530206727030677,-0.7901822170160365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S001216,Kim Schrier,F,Democrat,1968,1,0,1,,52.415055405245695,WA-08,47.7,44.7,Sparse suburban,49.44,50.56,1.03,38.3,72.4,3.1,9.6,12.0,1.2,121858,29534,95968,30256,2.6,-0.34,0.451,-0.1749359369277954,-0.23001940548419952,-0.6721614003181458,-0.8183710837108479,-0.9403935397699156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T000193,Bennie Thompson,M,Democrat,1948,14,1,1,69.14577612425074,71.78684518405089,MS-02,63.6,35.1,Pure rural,49.31,50.69,1.73,37.4,30.6,67.0,0.5,1.9,0.5,54809,-37515,37372,-28340,5.1,-0.515,0.399,-0.12692886590957642,-0.061546552926301956,-1.1225965023040771,-0.6482979988385225,-0.4539592304172843,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
T000238,Mac Thornberry,M,Republican,1958,13,1,1,85.89353763006766,81.54328581421714,TX-13,16.9,79.9,Rural-suburban mix,48.95,51.05,0.45,37.0,85.1,5.5,2.4,28.4,0.8,72249,-20075,54004,-11708,2.0,0.525,0.308,-0.10267698764801025,0.37977299094200134,0.9861147999763489,-0.562381660632275,0.8202696098145363,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
T000460,Mike Thompson (California),M,Democrat,1951,11,1,1,77.81214914239327,78.8681240374227,CA-05,69.2,24.3,Dense suburban,50.95,49.05,1.19,41.5,62.5,6.6,11.7,28.9,0.5,112639,20315,85856,20144,2.4,-0.396,0.063,-0.17494283616542816,0.023595942184329033,-1.0686968564987183,-0.8183955254150089,-0.20812596899336194,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T000462,Patrick J. Tiberi,M,Republican,1962,9,1,0,59.36516676608531,,OH-12,41.9,53.2,Sparse suburban,50.2,49.8,19.22,38.7,86.6,4.7,4.7,2.6,0.2,101489,13625,76690,14753,3.8,0.386,-0.026,0.315761536359787,0.4558713138103485,0.8291927576065063,0.9200068521020477,1.0399894908834268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T000463,Michael R. Turner,M,Republican,1960,9,1,1,60.368930405868724,55.92455080468256,OH-10,44.0,51.3,Sparse suburban,51.37,48.63,0.4,38.7,75.5,16.2,2.1,3.1,0.4,76185,-16139,56595,-9117,3.4,0.269,0.208,0.15707534551620483,0.42768004536628723,0.82072514295578,0.35783445893179244,0.958592399380813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T000465,Niki Tsongas,F,Democrat,1946,6,1,0,64.0999857690425,,MA-03,58.2,35.4,Sparse suburban,50.4,49.6,17.22,39.2,74.3,4.2,7.6,19.5,0.3,103772,15908,77480,15543,6.0,-0.396,-0.199,0.05665650963783264,,-1.5830260515213013,0.002083923960786007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T000467,Glenn Thompson (Pennsylvania),M,Republican,1959,6,1,1,51.07051262168255,67.84236283316638,PA-15,26.5,69.8,Pure rural,49.74,50.26,0.5,44.8,95.2,2.4,0.7,1.3,0.1,67574,-24750,53741,-11971,2.2,0.308,0.386,0.39746955037117004,0.4397348165512085,0.9220947027206421,1.2094711686489446,0.9933983292781892,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T000468,Dina Titus,F,Democrat,1950,5,1,1,63.79153905559487,66.16710796906722,NV-01,61.6,32.6,Urban-suburban mix,48.69,51.31,1.26,36.4,51.4,12.1,9.3,47.0,1.7,61138,-31186,44078,-21634,3.8,-0.302,-0.217,-0.1330936849117279,-0.25479331612586975,-1.1680787801742554,-0.6701379020681433,-1.0119236404952132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T000469,Paul Tonko,M,Democrat,1949,6,1,1,58.43782841809618,60.647183982797905,NY-20,54.0,40.5,Sparse suburban,51.58,48.42,0.66,39.2,78.3,9.3,5.3,6.7,0.1,90992,-1332,71156,5444,2.7,-0.421,-0.258,-0.3065062463283539,-0.30895712971687317,-1.154439091682434,-1.2844809280058107,-1.1683116689283992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T000470,Scott Tipton,M,Republican,1956,5,1,1,53.14153522963113,51.5201270713795,CO-03,40.0,52.0,Pure rural,49.36,50.64,0.47,40.6,89.5,0.9,1.1,25.0,2.2,82360,-9964,59973,-5739,2.3,0.447,-0.026,0.43614593148231506,0.3893081843852997,0.9604010581970215,1.3464887226833042,0.8478007233839501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T000472,Mark Takano,M,Democrat,1960,4,1,1,65.01921220339356,65.09973052307396,CA-41,61.0,33.1,Dense suburban,49.72,50.28,1.26,31.5,46.6,9.1,6.7,62.7,0.8,85695,-6629,69984,4272,3.6,-0.463,-0.26,-0.03341780975461006,-0.2969401776790619,-1.220306634902954,-0.31701942981462156,-1.133614934847592,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
T000474,Norma Torres,F,Democrat,1965,3,1,1,70.99885447457214,69.39821773674039,CA-35,67.7,26.9,Urban-suburban mix,49.32,50.68,1.31,33.3,52.1,5.3,7.4,71.2,1.1,85742,-6582,73069,7357,2.9,-0.363,0.031,-0.28336435556411743,-0.3435136675834656,-1.0929479598999023,-1.2024969063070405,-1.2680873026613007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
T000475,Dave Trott (politician),M,Republican,1960,2,1,0,49.19775626412775,,MI-11,45.3,49.7,Sparse suburban,50.76,49.24,20.99,41.7,79.9,5.1,11.0,3.3,0.2,112933,25069,84954,23017,3.0,0.369,0.257,,0.5017738938331604,0.7650813460350037,,1.1725247300741264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T000477,Scott Taylor (politician),M,Republican,1979,1,1,0,55.4711139499321,,VA-02,45.4,48.8,Dense suburban,50.41,49.59,18.44,36.2,66.1,20.2,5.9,8.6,0.3,93247,5383,71088,9151,4.6,0.456,0.021,0.17066636681556702,0.2705209255218506,0.8228273987770081,0.40598292685375315,0.5048244079251933,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T000478,Claudia Tenney,F,Republican,1961,1,1,0,40.8209056126644,,NY-22,39.3,54.8,Rural-suburban mix,50.62,49.38,22.86,41.0,88.9,4.3,3.2,3.9,0.2,70162,-17702,54210,-7727,4.5,0.275,0.508,0.37379002571105957,0.4599897265434265,0.7947977781295776,1.125582488880772,1.0518806485567702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T000479,Van Taylor,M,Republican,1972,1,0,1,,54.2444905939311,TX-03,40.6,54.8,Dense suburban,50.58,49.42,0.56,37.5,67.2,9.9,17.8,14.9,0.3,123320,30996,95619,29907,2.8,0.542,-0.144,0.45272186398506165,0.3253929913043976,1.1934120655059814,1.4052117381804938,0.6632573840185524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T000481,Rashida Tlaib,F,Democrat,1976,1,0,1,,84.2362925944605,MI-13,78.8,18.1,Dense suburban,49.19,50.81,1.68,35.3,38.5,54.1,1.2,7.7,0.7,53400,-38924,39005,-26707,5.1,-0.315,-0.949,-0.4474031925201416,-0.27890345454216003,-0.8087528944015503,-1.783631944297418,-1.081537221264222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
T000482,Lori Trahan,F,Democrat,1973,1,0,1,,61.997229054119366,MA-03,58.2,35.4,Sparse suburban,50.23,49.77,1.04,39.6,74.0,4.1,7.4,21.3,0.3,110776,18452,81879,16167,3.1,-0.513,-0.233,-0.33218246698379517,-0.2023739069700241,-0.8068409562110901,-1.3754432375596717,-0.8605722583451788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T000483,David Trone,M,Democrat,1955,1,0,1,,58.97521066959354,MD-06,55.3,40.2,Sparse suburban,51.53,48.47,0.9,39.6,66.3,14.3,11.8,13.1,0.3,116763,24439,88592,22880,2.7,-0.258,-0.145,-0.07843131572008133,-0.022845573723316193,-0.7626819610595703,-0.476487309401801,-0.34221728621648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T000484,Xochitl Torres Small,F,Democrat,1984,1,0,1,,50.93397438471112,NM-02,39.9,50.1,Rural-suburban mix,49.55,50.45,0.63,37.3,81.9,2.4,1.2,55.9,5.3,62405,-29919,46817,-18895,3.2,-0.144,0.231,0.17223231494426727,-0.010426952503621578,-0.4575231969356537,0.4115305602200342,-0.3063608064074373,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
U000031,Fred Upton,M,Republican,1953,17,1,1,54.685932491496835,50.24434463157464,MI-06,42.9,51.3,Rural-suburban mix,50.77,49.23,0.39,39.1,84.8,8.5,1.5,6.5,0.4,75659,-16665,56520,-9192,2.7,0.336,-0.385,0.2501262128353119,0.4739888608455658,0.6296771168708801,0.687482731974739,1.0923005685759652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U000040,Lauren Underwood,F,Democrat,1986,1,0,1,,52.50185902375176,IL-14,44.8,48.7,Sparse suburban,50.4,49.6,0.86,39.8,86.1,3.1,5.3,12.0,0.1,121969,29645,100011,34299,2.2,-0.549,0.599,-0.2541310489177704,-0.2899703085422516,-0.7928971648216248,-1.0989330242181694,-1.1134907223803197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V000081,Nydia Velazquez,F,Democrat,1953,14,1,1,82.33773007398054,85.26592160303112,NY-07,86.9,10.4,Pure urban,50.24,49.76,1.64,34.9,48.5,11.7,18.3,39.1,0.6,103540,11216,66891,1179,3.1,-0.547,-0.336,-0.12001778930425644,-0.4013034403324127,-1.2174395322799683,-0.6238143531353789,-1.434944619837188,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
V000108,Peter J. Visclosky,M,Democrat,1949,18,1,1,73.45575759515958,65.09181963141647,IN-01,54.1,41.5,Sparse suburban,50.41,49.59,0.55,39.9,71.1,18.5,1.5,16.3,0.3,80239,-12085,61104,-4608,3.3,-0.402,0.244,-0.22141119837760925,0.30840495228767395,-1.0419416427612305,-0.9830174767811105,0.6142075525419016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
V000130,Juan Vargas,M,Democrat,1961,4,1,1,72.0779845593063,71.20095171230206,CA-51,71.8,22.8,Urban-suburban mix,49.04,50.96,0.9,33.7,68.5,6.6,7.7,71.3,1.0,68571,-23753,52471,-13241,5.9,-0.399,0.107,-0.08608131110668182,-0.37540724873542786,-1.155138611793518,-0.5035886985735012,-1.3601741397088616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V000131,Mark Veasey,M,Democrat,1971,4,1,1,74.90115760628356,76.16335637120044,TX-33,72.9,23.7,Dense suburban,49.38,50.62,1.23,30.6,60.8,16.2,2.1,66.8,0.4,57640,-34684,45997,-19715,3.9,-0.402,0.286,-0.06434519588947296,-0.3734293580055237,-1.0443536043167114,-0.42658487205952633,-1.35446334478512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V000132,Filemon Vela,M,Democrat,1963,4,1,1,61.43393037425531,59.98895630050046,TX-34,59.2,37.7,Rural-suburban mix,50.92,49.08,0.66,32.5,91.7,1.4,0.5,84.5,0.3,58810,-33514,42092,-23620,2.8,-0.313,0.42,0.14085549116134644,-0.04900568351149559,-0.8700597286224365,0.3003729098765773,-0.41774978147727526,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
V000133,Jeff Van Drew,M,Republican,1953,1,0,1,,45.23325708402519,NJ-02,46.0,50.6,Rural-suburban mix,51.19,48.81,0.8,42.8,74.0,12.9,3.7,17.2,0.3,95538,3214,68127,2415,3.6,-0.149,0.624,0.4835875332355499,,-0.27153393626213074,1.514558538031858,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
W000187,Maxine Waters,F,Democrat,1938,15,1,1,76.83195048704424,77.66918980678595,CA-43,78.4,16.7,Pure urban,50.33,49.67,2.02,35.4,43.3,20.2,12.0,49.7,0.9,91243,-1081,66670,958,3.3,-0.653,-0.073,-0.16621901094913483,-0.26673153042793274,-1.1469630002975464,-0.7874899143257817,-1.0463930338767495,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
W000791,Greg Walden,M,Republican,1957,11,1,1,64.1203926089602,56.30375173917642,OR-02,36.4,56.5,Rural-suburban mix,50.25,49.75,0.54,42.3,89.7,0.8,1.1,14.2,2.3,76252,-16072,57870,-7842,3.3,0.334,-0.016,0.11883870512247086,0.4832143485546112,0.8004138469696045,0.22237475999602183,1.1189374639217509,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
W000795,Joe Wilson,M,Republican,1947,10,1,1,58.41799567719498,56.25051042432303,SC-02,38.6,56.3,Rural-suburban mix,51.28,48.72,0.71,39.0,69.4,24.6,1.9,5.9,0.4,82774,-9550,60781,-4931,2.9,0.538,0.105,0.8314154744148254,0.4621257483959198,1.0195996761322021,2.746797241757377,1.058048017950736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000797,Debbie Wasserman Schultz,F,Democrat,1966,8,1,1,57.52194379852074,58.47716434004183,FL-23,61.9,35.8,Urban-suburban mix,51.26,48.74,1.27,41.8,72.0,15.2,4.9,40.1,0.3,100278,7954,69198,3486,2.3,-0.421,0.067,-0.3746139407157898,-0.3935702443122864,-1.1717443466186523,-1.52576383575948,-1.4126164416884508,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
W000798,Tim Walberg,M,Republican,1951,6,1,1,54.46403764604274,53.795838134616695,MI-07,38.7,55.7,Pure rural,50.38,49.62,0.47,42.2,90.9,4.0,1.2,4.5,0.5,81274,-11050,61379,-4333,2.5,0.52,0.065,0.38407668471336365,0.5590457916259766,1.0009417533874512,1.1620247002560002,1.337886778767336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000799,Tim Walz,M,Democrat,1964,6,1,0,50.03011789002667,,MN-01,38.4,53.3,Rural-suburban mix,49.87,50.13,21.29,38.6,89.4,3.2,2.8,6.8,0.3,80206,-7658,61247,-690,2.8,-0.275,0.131,0.2278057485818863,0.13172003626823425,-1.3518365621566772,0.6084087511871606,0.10406242356684835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W000800,Peter Welch,M,Democrat,1947,7,1,1,76.39521822579177,69.20400365570323,VT-AL,56.7,30.3,Pure rural,50.52,49.48,0.41,42.8,93.8,1.5,1.4,2.0,0.5,83015,-9309,63001,-2711,2.2,-0.41,-0.347,-0.21232396364212036,-0.054838404059410095,-1.1842843294143677,-0.9508244266398714,-0.43459068698991055,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
W000804,Robert J. Wittman,M,Republican,1959,7,1,1,57.68966739314247,55.178996750988404,VA-01,41.2,53.6,Rural-suburban mix,50.13,49.87,0.63,39.3,72.4,16.4,3.6,11.1,0.2,109944,17620,90181,24469,2.5,0.443,-0.021,0.25323256850242615,0.43901684880256653,1.0305286645889282,0.698487516891033,0.9913253297376365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000806,Daniel Webster,M,Republican,1949,5,1,1,65.25776509560825,65.14043308136466,FL-11,32.5,64.8,Rural-suburban mix,51.56,48.44,0.81,56.0,86.5,7.4,1.5,11.8,0.4,68637,-23687,52749,-12963,2.2,0.509,-0.045,,0.40626949071884155,1.0364171266555786,,0.8967733691652011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W000808,Frederica Wilson,F,Democrat,1942,5,1,1,100.0,100.0,FL-24,82.9,15.4,Urban-suburban mix,49.23,50.77,2.26,37.3,43.3,47.1,1.1,42.4,0.2,63042,-29282,44275,-21437,3.2,-0.475,-0.018,-0.18660691380500793,-0.3912399709224701,-1.2847269773483276,-0.8597174728756404,-1.4058882067843226,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W000809,Steve Womack,M,Republican,1957,5,1,1,71.66044867463745,64.74175910286102,AR-03,30.5,61.9,Rural-suburban mix,51.03,48.97,0.44,36.2,83.8,3.1,3.1,14.9,1.1,76973,-15351,54310,-11402,3.0,0.349,0.581,0.3428725600242615,0.4976317584514618,0.9466161131858826,1.016052191483697,1.1605650776253782,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
W000810,Rob Woodall,M,Republican,1970,5,1,1,55.29941520056546,50.07470377013347,GA-07,44.8,51.1,Sparse suburban,50.92,49.08,1.12,36.2,51.3,21.5,15.8,20.2,0.5,105897,13573,80926,15214,2.0,0.603,-0.211,0.09868025034666061,0.3685774803161621,1.0278620719909668,0.1509600596765584,0.7879446364051936,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
W000812,Ann Wagner,F,Republican,1962,4,1,1,55.03571238544546,51.181707466242635,MO-02,42.3,52.6,Dense suburban,51.96,48.04,0.68,43.3,88.7,3.7,4.6,3.1,0.2,122273,29949,88684,22972,1.8,0.457,0.143,0.2427791804075241,0.4271240532398224,0.9457491040229797,0.6614546397968872,0.9569870745944384,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
W000813,Jackie Walorski,F,Republican,1963,4,1,1,57.25556350074865,54.82963357784778,IN-02,36.1,59.3,Rural-suburban mix,50.48,49.52,0.48,38.2,84.7,7.1,1.5,10.2,0.3,72210,-20114,54788,-10924,2.2,0.431,0.317,0.39641323685646057,0.5105876922607422,0.9639855623245239,1.2057290012092607,1.197972948501013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000814,Randy Weber,M,Republican,1953,4,1,1,60.61617156974827,59.243246009005325,TX-14,38.4,58.2,Sparse suburban,49.1,50.9,0.65,37.3,73.1,19.3,3.2,26.3,0.2,89256,-3068,67459,1747,2.3,0.7,0.051,0.444216251373291,0.4379315674304962,1.0690239667892456,1.375079181768881,0.9881917798115742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
W000815,Brad Wenstrup,M,Republican,1958,4,1,1,61.5784042924723,57.554865860436855,OH-02,39.7,55.8,Rural-suburban mix,51.48,48.52,0.56,39.9,86.2,9.2,1.4,2.4,0.1,88064,-4260,61220,-4492,2.6,0.551,0.164,0.30500873923301697,0.5163496732711792,1.0169498920440674,0.8819132683951385,1.2146096066376804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000816,Roger Williams,M,Republican,1949,4,1,1,55.959586758172854,53.52861406717386,TX-25,40.2,55.1,Rural-suburban mix,49.61,50.39,0.8,37.8,82.4,7.4,3.8,18.7,0.5,113438,21114,79975,14263,2.5,0.59,0.09,0.5360532999038696,0.5262215733528137,1.0420387983322144,1.700427298575204,1.2431128985645372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000819,Mark Walker (North Carolina),M,Republican,1969,3,1,1,58.01513744866328,56.51603601069068,NC-06,59.4,37.9,Rural-suburban mix,51.74,48.26,0.84,41.5,70.9,19.9,1.7,10.5,0.6,73547,-18777,54132,-11580,2.5,0.642,0.018,0.45557770133018494,0.3792588710784912,1.0216865539550781,1.4153290200074644,0.8187851834696742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
W000820,Mimi Walters,F,Republican,1962,2,1,0,53.310766797701646,,CA-45,49.8,44.4,Urban-suburban mix,51.05,48.95,18.45,39.5,62.2,1.6,25.5,20.0,0.3,139752,51888,105917,43980,4.1,0.433,0.177,0.29840320348739624,,0.834872841835022,0.8585120523312426,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W000821,Bruce Westerman,M,Republican,1967,3,1,1,71.17788402653596,66.73759834449369,AR-04,31.3,64.2,Pure rural,50.77,49.23,0.61,41.4,74.0,19.4,0.7,6.0,0.5,58764,-33560,43824,-21888,2.5,0.547,0.36,0.40067845582962036,0.5195937752723694,1.055742621421814,1.220839253366614,1.223976353223016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000822,Bonnie Watson Coleman,F,Democrat,1945,3,1,1,65.5745098510376,68.68112927191679,NJ-12,65.0,31.8,Dense suburban,51.04,48.96,1.35,40.4,52.9,17.3,17.5,18.4,0.3,118353,26029,87559,21847,3.9,-0.623,-0.122,-0.25099995732307434,-0.4002118706703186,-1.1908446550369263,-1.0878406081379284,-1.4317929136327208,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
W000823,Michael Waltz,M,Republican,1974,1,0,1,,56.31397066977573,FL-06,39.9,56.9,Sparse suburban,51.46,48.54,0.69,48.2,79.7,10.9,1.9,13.4,0.2,73026,-19298,55281,-10431,2.0,0.398,-0.141,0.2214064598083496,0.31032732129096985,1.0066338777542114,0.5857381995450663,0.6197580387136591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W000824,Steve Watkins,M,Republican,1976,1,0,1,,47.640240585141754,KS-02,37.4,55.8,Pure rural,50.53,49.47,0.43,38.5,86.4,4.7,1.6,7.1,1.3,73697,-18627,56515,-9197,2.2,0.56,0.055,0.39117303490638733,,1.1553852558135986,1.1871647086560926,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
W000825,Jennifer Wexton,F,Democrat,1968,1,0,1,,56.106254843051154,VA-10,52.2,42.2,Sparse suburban,50.52,49.48,0.81,38.8,69.1,8.0,15.6,14.4,0.3,168433,76109,132226,66514,2.0,-0.382,0.466,-0.2805895507335663,-0.1930457353591919,-0.7539525628089905,-1.1926666957267833,-0.833638882159371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
W000826,Susan Wild,F,Democrat,1957,2,1,1,51.319089751236525,53.4879834081007,PA-07,48.7,47.6,Sparse suburban,50.96,49.04,0.55,40.6,82.0,7.5,3.0,20.5,0.2,89627,-2697,69105,3393,2.8,-0.447,0.756,-0.281451940536499,-0.21860623359680176,-0.6647225618362427,-1.1957218559570657,-0.9074401095864901,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
W000827,Ronald Wright,M,Republican,1953,1,0,1,,53.10105373337187,TX-06,41.9,54.2,Dense suburban,50.75,49.25,0.94,35.2,64.1,21.1,4.8,25.4,0.3,89634,-2690,71161,5449,3.2,0.747,0.021,0.29282060265541077,0.2791084051132202,1.3708385229110718,0.83873475442556,0.529619172426923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Y000033,Don Young,M,Republican,1933,24,1,1,51.64051331043221,53.08187379060553,AK-AL,37.6,52.8,Pure rural,46.78,53.22,0.61,35.0,64.2,3.1,6.0,7.2,15.8,98504,6180,75463,9751,3.6,0.284,0.023,0.2056358903646469,0.4185754954814911,0.8120979070663452,0.5298683174923609,0.9323046897116519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y000062,John Yarmuth,M,Democrat,1947,7,1,1,62.84967401266116,62.070177956371985,KY-03,54.9,39.9,Dense suburban,51.06,48.94,0.49,38.3,70.9,23.0,2.8,6.1,0.2,78555,-13769,57546,-8166,3.0,-0.378,-0.272,-0.3979957103729248,-0.30233994126319885,-1.1579471826553345,-1.608597668589105,-1.1492057569286418,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
Y000063,Kevin Yoder,M,Republican,1976,4,1,0,47.743773188955785,,KS-03,47.2,46.0,Dense suburban,50.71,49.29,17.59,37.1,79.9,8.0,4.9,12.4,0.3,105796,17932,76385,14448,3.3,0.558,0.03,0.23716001212596893,,0.8694142699241638,0.641547795580165,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
